# This is the run log of LabScaleImpacts
# Experiment type: HOLSAPPLE1 (1)
# Time step used = 0.0002
# Top of regolith surface = 0.136654
# Impactor launch speed = 6.92
# Columns are (values in code units, d is penetration depth):
# [t]    [v_y]    [d]    [x]    [y]    [z]

0.237003    -0.021871    -0.039460    +0.012771    +0.111494    +0.003548
0.237203    -0.021855    -0.039464    +0.012773    +0.111490    +0.003545
0.237403    -0.021794    -0.039468    +0.012774    +0.111486    +0.003543
0.237603    -0.021673    -0.039473    +0.012775    +0.111481    +0.003541
0.237803    -0.021623    -0.039477    +0.012777    +0.111477    +0.003539
0.238003    -0.021454    -0.039481    +0.012778    +0.111473    +0.003536
0.238203    -0.021120    -0.039486    +0.012779    +0.111468    +0.003534
0.238403    -0.020784    -0.039490    +0.012779    +0.111464    +0.003532
0.238603    -0.020701    -0.039494    +0.012780    +0.111460    +0.003529
0.238803    -0.020548    -0.039498    +0.012781    +0.111456    +0.003527
0.239003    -0.020499    -0.039502    +0.012781    +0.111452    +0.003525
0.239203    -0.020503    -0.039506    +0.012781    +0.111448    +0.003523
0.239403    -0.020557    -0.039510    +0.012782    +0.111444    +0.003521
0.239603    -0.020498    -0.039514    +0.012782    +0.111440    +0.003518
0.239803    -0.020561    -0.039518    +0.012783    +0.111436    +0.003516
0.240003    -0.020498    -0.039523    +0.012783    +0.111431    +0.003514
0.240203    -0.020626    -0.039527    +0.012784    +0.111427    +0.003512
0.240403    -0.020740    -0.039531    +0.012784    +0.111423    +0.003510
0.240603    -0.021059    -0.039535    +0.012785    +0.111419    +0.003508
0.240803    -0.021254    -0.039539    +0.012786    +0.111415    +0.003506
0.241003    -0.021587    -0.039544    +0.012786    +0.111410    +0.003504
0.241203    -0.021842    -0.039548    +0.012787    +0.111406    +0.003502
0.241403    -0.022155    -0.039552    +0.012788    +0.111402    +0.003500
0.241603    -0.022433    -0.039557    +0.012788    +0.111397    +0.003498
0.241803    -0.022664    -0.039561    +0.012789    +0.111393    +0.003496
0.242003    -0.022875    -0.039566    +0.012790    +0.111388    +0.003494
0.242203    -0.023085    -0.039571    +0.012791    +0.111383    +0.003492
0.242403    -0.023193    -0.039575    +0.012791    +0.111379    +0.003490
0.242603    -0.023303    -0.039580    +0.012792    +0.111374    +0.003488
0.242803    -0.023386    -0.039585    +0.012793    +0.111369    +0.003487
0.243003    -0.023436    -0.039589    +0.012794    +0.111365    +0.003485
0.243203    -0.023694    -0.039594    +0.012794    +0.111360    +0.003483
0.243403    -0.023850    -0.039599    +0.012795    +0.111355    +0.003481
0.243603    -0.024019    -0.039604    +0.012795    +0.111350    +0.003479
0.243803    -0.024041    -0.039608    +0.012796    +0.111346    +0.003477
0.244003    -0.023910    -0.039613    +0.012797    +0.111341    +0.003475
0.244203    -0.023759    -0.039618    +0.012798    +0.111336    +0.003473
0.244403    -0.023656    -0.039623    +0.012799    +0.111331    +0.003471
0.244603    -0.023553    -0.039627    +0.012800    +0.111327    +0.003468
0.244803    -0.023398    -0.039632    +0.012801    +0.111322    +0.003466
0.245003    -0.023269    -0.039637    +0.012802    +0.111317    +0.003464
0.245203    -0.023338    -0.039641    +0.012803    +0.111313    +0.003461
0.245403    -0.023566    -0.039646    +0.012804    +0.111308    +0.003459
0.245603    -0.023774    -0.039651    +0.012805    +0.111303    +0.003456
0.245803    -0.024071    -0.039656    +0.012806    +0.111298    +0.003454
0.246003    -0.024319    -0.039661    +0.012807    +0.111293    +0.003451
0.246203    -0.024580    -0.039666    +0.012809    +0.111289    +0.003449
0.246403    -0.024660    -0.039670    +0.012810    +0.111284    +0.003446
0.246603    -0.024874    -0.039675    +0.012811    +0.111279    +0.003444
0.246803    -0.025055    -0.039680    +0.012813    +0.111274    +0.003441
0.247003    -0.025230    -0.039685    +0.012814    +0.111269    +0.003438
0.247203    -0.025360    -0.039691    +0.012816    +0.111263    +0.003436
0.247403    -0.025430    -0.039696    +0.012817    +0.111258    +0.003433
0.247603    -0.025465    -0.039701    +0.012818    +0.111253    +0.003430
0.247803    -0.025404    -0.039706    +0.012820    +0.111248    +0.003428
0.248003    -0.025313    -0.039711    +0.012821    +0.111243    +0.003425
0.248203    -0.025204    -0.039716    +0.012822    +0.111238    +0.003422
0.248403    -0.025172    -0.039721    +0.012824    +0.111233    +0.003420
0.248603    -0.025171    -0.039726    +0.012825    +0.111228    +0.003417
0.248803    -0.025242    -0.039731    +0.012827    +0.111223    +0.003415
0.249003    -0.025268    -0.039736    +0.012828    +0.111218    +0.003412
0.249203    -0.025344    -0.039741    +0.012829    +0.111213    +0.003409
0.249403    -0.025323    -0.039746    +0.012831    +0.111208    +0.003407
0.249603    -0.025373    -0.039751    +0.012832    +0.111203    +0.003404
0.249803    -0.025382    -0.039756    +0.012834    +0.111198    +0.003402
0.250003    -0.025361    -0.039762    +0.012835    +0.111193    +0.003399
0.250203    -0.025453    -0.039767    +0.012837    +0.111187    +0.003396
0.250403    -0.025559    -0.039772    +0.012838    +0.111182    +0.003394
0.250603    -0.025623    -0.039777    +0.012840    +0.111177    +0.003391
0.250803    -0.025752    -0.039782    +0.012841    +0.111172    +0.003389
0.251003    -0.025833    -0.039787    +0.012843    +0.111167    +0.003386
0.251203    -0.025842    -0.039792    +0.012844    +0.111162    +0.003384
0.251403    -0.025705    -0.039797    +0.012846    +0.111157    +0.003382
0.251603    -0.025573    -0.039803    +0.012847    +0.111151    +0.003379
0.251803    -0.025431    -0.039808    +0.012849    +0.111146    +0.003377
0.252003    -0.025393    -0.039813    +0.012850    +0.111141    +0.003375
0.252203    -0.025340    -0.039818    +0.012852    +0.111136    +0.003372
0.252403    -0.025321    -0.039823    +0.012854    +0.111131    +0.003370
0.252603    -0.025225    -0.039828    +0.012855    +0.111126    +0.003368
0.252803    -0.025236    -0.039833    +0.012857    +0.111121    +0.003366
0.253003    -0.025081    -0.039838    +0.012858    +0.111116    +0.003364
0.253203    -0.024991    -0.039843    +0.012860    +0.111111    +0.003362
0.253403    -0.024881    -0.039848    +0.012861    +0.111106    +0.003360
0.253603    -0.024823    -0.039853    +0.012863    +0.111101    +0.003358
0.253803    -0.024823    -0.039858    +0.012864    +0.111096    +0.003356
0.254003    -0.024843    -0.039863    +0.012866    +0.111091    +0.003354
0.254203    -0.024790    -0.039868    +0.012867    +0.111086    +0.003352
0.254403    -0.024762    -0.039873    +0.012869    +0.111081    +0.003350
0.254603    -0.024769    -0.039878    +0.012870    +0.111076    +0.003348
0.254803    -0.024794    -0.039883    +0.012872    +0.111071    +0.003346
0.255003    -0.024850    -0.039888    +0.012874    +0.111066    +0.003345
0.255203    -0.024923    -0.039893    +0.012875    +0.111061    +0.003343
0.255403    -0.025021    -0.039898    +0.012877    +0.111056    +0.003341
0.255603    -0.025106    -0.039903    +0.012879    +0.111051    +0.003339
0.255803    -0.025191    -0.039908    +0.012880    +0.111046    +0.003338
0.256003    -0.025323    -0.039913    +0.012882    +0.111041    +0.003336
0.256203    -0.025505    -0.039918    +0.012884    +0.111036    +0.003334
0.256403    -0.025581    -0.039923    +0.012886    +0.111031    +0.003332
0.256603    -0.025605    -0.039928    +0.012887    +0.111026    +0.003331
0.256803    -0.025631    -0.039933    +0.012889    +0.111021    +0.003329
0.257003    -0.025604    -0.039938    +0.012891    +0.111016    +0.003327
0.257203    -0.025559    -0.039944    +0.012893    +0.111010    +0.003325
0.257403    -0.025551    -0.039949    +0.012894    +0.111005    +0.003324
0.257603    -0.025511    -0.039954    +0.012896    +0.111000    +0.003322
0.257803    -0.025668    -0.039959    +0.012898    +0.110995    +0.003320
0.258003    -0.025718    -0.039964    +0.012900    +0.110990    +0.003319
0.258203    -0.025787    -0.039969    +0.012901    +0.110985    +0.003317
0.258403    -0.025792    -0.039974    +0.012903    +0.110980    +0.003315
0.258603    -0.025860    -0.039980    +0.012905    +0.110974    +0.003314
0.258803    -0.025886    -0.039985    +0.012907    +0.110969    +0.003312
0.259003    -0.026032    -0.039990    +0.012909    +0.110964    +0.003310
0.259203    -0.026098    -0.039995    +0.012910    +0.110959    +0.003309
0.259403    -0.026150    -0.040000    +0.012912    +0.110954    +0.003307
0.259603    -0.026206    -0.040006    +0.012914    +0.110948    +0.003306
0.259803    -0.026118    -0.040011    +0.012916    +0.110943    +0.003304
0.260003    -0.026008    -0.040016    +0.012918    +0.110938    +0.003302
0.260203    -0.025984    -0.040021    +0.012920    +0.110933    +0.003301
0.260403    -0.025807    -0.040027    +0.012922    +0.110927    +0.003299
0.260603    -0.025556    -0.040032    +0.012924    +0.110922    +0.003298
0.260803    -0.025238    -0.040037    +0.012925    +0.110917    +0.003296
0.261003    -0.025065    -0.040042    +0.012927    +0.110912    +0.003295
0.261203    -0.024915    -0.040047    +0.012929    +0.110907    +0.003293
0.261403    -0.024837    -0.040052    +0.012931    +0.110902    +0.003292
0.261603    -0.024778    -0.040057    +0.012933    +0.110897    +0.003290
0.261803    -0.024664    -0.040062    +0.012934    +0.110892    +0.003289
0.262003    -0.024535    -0.040066    +0.012936    +0.110888    +0.003287
0.262203    -0.024524    -0.040071    +0.012938    +0.110883    +0.003286
0.262403    -0.024673    -0.040076    +0.012939    +0.110878    +0.003284
0.262603    -0.024726    -0.040081    +0.012941    +0.110873    +0.003283
0.262803    -0.024950    -0.040086    +0.012942    +0.110868    +0.003281
0.263003    -0.024952    -0.040091    +0.012944    +0.110863    +0.003280
0.263203    -0.024913    -0.040096    +0.012946    +0.110858    +0.003278
0.263403    -0.024876    -0.040101    +0.012947    +0.110853    +0.003277
0.263603    -0.024951    -0.040106    +0.012949    +0.110848    +0.003275
0.263803    -0.025054    -0.040111    +0.012951    +0.110843    +0.003273
0.264003    -0.025131    -0.040116    +0.012952    +0.110838    +0.003272
0.264203    -0.025202    -0.040121    +0.012954    +0.110833    +0.003270
0.264403    -0.025344    -0.040126    +0.012955    +0.110828    +0.003268
0.264603    -0.025517    -0.040132    +0.012957    +0.110822    +0.003267
0.264803    -0.025764    -0.040137    +0.012959    +0.110817    +0.003265
0.265003    -0.026023    -0.040142    +0.012960    +0.110812    +0.003263
0.265203    -0.026237    -0.040147    +0.012962    +0.110807    +0.003262
0.265403    -0.026538    -0.040152    +0.012964    +0.110802    +0.003260
0.265603    -0.026808    -0.040158    +0.012965    +0.110796    +0.003258
0.265803    -0.026942    -0.040163    +0.012967    +0.110791    +0.003256
0.266003    -0.027080    -0.040169    +0.012969    +0.110785    +0.003255
0.266203    -0.027178    -0.040174    +0.012970    +0.110780    +0.003253
0.266403    -0.027411    -0.040180    +0.012972    +0.110774    +0.003251
0.266603    -0.027499    -0.040185    +0.012973    +0.110769    +0.003249
0.266803    -0.027518    -0.040191    +0.012975    +0.110763    +0.003248
0.267003    -0.027477    -0.040196    +0.012977    +0.110758    +0.003246
0.267203    -0.027549    -0.040202    +0.012979    +0.110752    +0.003244
0.267403    -0.027599    -0.040207    +0.012980    +0.110747    +0.003242
0.267603    -0.027751    -0.040213    +0.012982    +0.110741    +0.003240
0.267803    -0.027968    -0.040218    +0.012984    +0.110736    +0.003238
0.268003    -0.028128    -0.040224    +0.012985    +0.110730    +0.003237
0.268203    -0.028333    -0.040230    +0.012987    +0.110724    +0.003235
0.268403    -0.028481    -0.040235    +0.012989    +0.110719    +0.003233
0.268603    -0.028591    -0.040241    +0.012990    +0.110713    +0.003231
0.268803    -0.028720    -0.040247    +0.012992    +0.110707    +0.003229
0.269003    -0.028886    -0.040253    +0.012994    +0.110701    +0.003227
0.269203    -0.028975    -0.040258    +0.012996    +0.110696    +0.003225
0.269403    -0.029079    -0.040264    +0.012997    +0.110690    +0.003223
0.269603    -0.029046    -0.040270    +0.012999    +0.110684    +0.003221
0.269803    -0.029034    -0.040276    +0.013001    +0.110678    +0.003219
0.270003    -0.029105    -0.040282    +0.013003    +0.110672    +0.003218
0.270203    -0.029095    -0.040287    +0.013004    +0.110667    +0.003216
0.270403    -0.029095    -0.040293    +0.013006    +0.110661    +0.003214
0.270603    -0.029005    -0.040299    +0.013008    +0.110655    +0.003212
0.270803    -0.028975    -0.040305    +0.013010    +0.110649    +0.003210
0.271003    -0.028951    -0.040311    +0.013012    +0.110643    +0.003208
0.271203    -0.028992    -0.040316    +0.013014    +0.110638    +0.003206
0.271403    -0.029080    -0.040322    +0.013016    +0.110632    +0.003204
0.271603    -0.029174    -0.040328    +0.013018    +0.110626    +0.003202
0.271803    -0.029259    -0.040334    +0.013020    +0.110620    +0.003201
0.272003    -0.029439    -0.040340    +0.013022    +0.110614    +0.003199
0.272203    -0.029552    -0.040346    +0.013024    +0.110608    +0.003197
0.272403    -0.029639    -0.040352    +0.013026    +0.110602    +0.003195
0.272603    -0.029630    -0.040358    +0.013028    +0.110596    +0.003193
0.272803    -0.029471    -0.040364    +0.013030    +0.110590    +0.003191
0.273003    -0.029476    -0.040369    +0.013032    +0.110585    +0.003190
0.273203    -0.029589    -0.040375    +0.013034    +0.110579    +0.003188
0.273403    -0.029611    -0.040381    +0.013036    +0.110573    +0.003186
0.273603    -0.029663    -0.040387    +0.013038    +0.110567    +0.003184
0.273803    -0.029779    -0.040393    +0.013040    +0.110561    +0.003182
0.274003    -0.029923    -0.040399    +0.013042    +0.110555    +0.003180
0.274203    -0.029983    -0.040405    +0.013044    +0.110549    +0.003179
0.274403    -0.030088    -0.040411    +0.013046    +0.110543    +0.003177
0.274603    -0.030094    -0.040417    +0.013048    +0.110537    +0.003175
0.274803    -0.030194    -0.040423    +0.013051    +0.110531    +0.003173
0.275003    -0.030283    -0.040429    +0.013053    +0.110525    +0.003171
0.275203    -0.030316    -0.040435    +0.013055    +0.110519    +0.003169
0.275403    -0.030302    -0.040441    +0.013057    +0.110513    +0.003167
0.275604    -0.030327    -0.040448    +0.013059    +0.110506    +0.003166
0.275804    -0.030369    -0.040454    +0.013061    +0.110500    +0.003164
0.276004    -0.030383    -0.040460    +0.013063    +0.110494    +0.003162
0.276204    -0.030362    -0.040466    +0.013065    +0.110488    +0.003160
0.276404    -0.030392    -0.040472    +0.013067    +0.110482    +0.003158
0.276604    -0.030474    -0.040478    +0.013070    +0.110476    +0.003156
0.276804    -0.030633    -0.040484    +0.013072    +0.110470    +0.003154
0.277004    -0.030724    -0.040490    +0.013074    +0.110464    +0.003153
0.277204    -0.030731    -0.040496    +0.013076    +0.110458    +0.003151
0.277404    -0.030719    -0.040503    +0.013078    +0.110451    +0.003149
0.277604    -0.030608    -0.040509    +0.013080    +0.110445    +0.003147
0.277804    -0.030557    -0.040515    +0.013082    +0.110439    +0.003145
0.278004    -0.030562    -0.040521    +0.013084    +0.110433    +0.003144
0.278204    -0.030579    -0.040527    +0.013086    +0.110427    +0.003142
0.278404    -0.030654    -0.040533    +0.013088    +0.110421    +0.003140
0.278604    -0.030689    -0.040539    +0.013090    +0.110415    +0.003138
0.278804    -0.030617    -0.040545    +0.013092    +0.110409    +0.003136
0.279004    -0.030553    -0.040552    +0.013094    +0.110402    +0.003135
0.279204    -0.030519    -0.040558    +0.013096    +0.110396    +0.003133
0.279404    -0.030661    -0.040564    +0.013097    +0.110390    +0.003131
0.279604    -0.030772    -0.040570    +0.013099    +0.110384    +0.003129
0.279804    -0.030950    -0.040576    +0.013101    +0.110378    +0.003127
0.280004    -0.031143    -0.040582    +0.013103    +0.110372    +0.003125
0.280204    -0.031489    -0.040589    +0.013105    +0.110365    +0.003123
0.280404    -0.031794    -0.040595    +0.013107    +0.110359    +0.003121
0.280604    -0.032103    -0.040601    +0.013109    +0.110353    +0.003120
0.280804    -0.032288    -0.040608    +0.013111    +0.110346    +0.003118
0.281004    -0.030923    -0.040614    +0.013113    +0.110340    +0.003116
0.281204    -0.029589    -0.040620    +0.013115    +0.110334    +0.003114
0.281404    -0.029064    -0.040626    +0.013117    +0.110328    +0.003112
0.281604    -0.028642    -0.040632    +0.013118    +0.110322    +0.003111
0.281804    -0.027536    -0.040637    +0.013120    +0.110317    +0.003109
0.282004    -0.026817    -0.040643    +0.013122    +0.110311    +0.003107
0.282204    -0.026502    -0.040648    +0.013123    +0.110306    +0.003105
0.282404    -0.025800    -0.040653    +0.013125    +0.110301    +0.003104
0.282604    -0.025085    -0.040658    +0.013127    +0.110296    +0.003102
0.282804    -0.025339    -0.040663    +0.013128    +0.110291    +0.003101
0.283004    -0.025199    -0.040668    +0.013130    +0.110286    +0.003099
0.283204    -0.025137    -0.040673    +0.013132    +0.110281    +0.003098
0.283404    -0.025115    -0.040678    +0.013134    +0.110276    +0.003096
0.283604    -0.024743    -0.040683    +0.013135    +0.110271    +0.003095
0.283804    -0.024863    -0.040688    +0.013137    +0.110266    +0.003094
0.284004    -0.024801    -0.040693    +0.013139    +0.110261    +0.003093
0.284204    -0.024653    -0.040698    +0.013141    +0.110256    +0.003092
0.284404    -0.024243    -0.040703    +0.013143    +0.110251    +0.003090
0.284604    -0.024013    -0.040708    +0.013145    +0.110246    +0.003089
0.284804    -0.023842    -0.040712    +0.013146    +0.110242    +0.003088
0.285004    -0.023764    -0.040717    +0.013148    +0.110237    +0.003088
0.285204    -0.023740    -0.040722    +0.013150    +0.110232    +0.003087
0.285404    -0.023872    -0.040727    +0.013152    +0.110227    +0.003086
0.285604    -0.023940    -0.040731    +0.013154    +0.110223    +0.003085
0.285804    -0.024089    -0.040736    +0.013155    +0.110218    +0.003084
0.286004    -0.024200    -0.040741    +0.013157    +0.110213    +0.003083
0.286204    -0.024051    -0.040746    +0.013159    +0.110208    +0.003083
0.286404    -0.023710    -0.040751    +0.013161    +0.110203    +0.003082
0.286604    -0.023606    -0.040755    +0.013163    +0.110199    +0.003081
0.286804    -0.023593    -0.040760    +0.013164    +0.110194    +0.003080
0.287004    -0.023672    -0.040765    +0.013166    +0.110189    +0.003080
0.287204    -0.023603    -0.040770    +0.013168    +0.110184    +0.003079
0.287404    -0.023591    -0.040774    +0.013170    +0.110180    +0.003078
0.287604    -0.023465    -0.040779    +0.013172    +0.110175    +0.003078
0.287804    -0.023177    -0.040784    +0.013173    +0.110170    +0.003077
0.288004    -0.022154    -0.040788    +0.013175    +0.110166    +0.003076
0.288204    -0.021228    -0.040792    +0.013177    +0.110162    +0.003075
0.288404    -0.020596    -0.040797    +0.013179    +0.110157    +0.003075
0.288604    -0.020234    -0.040801    +0.013181    +0.110153    +0.003074
0.288804    -0.020225    -0.040805    +0.013183    +0.110149    +0.003073
0.289004    -0.020370    -0.040809    +0.013185    +0.110145    +0.003072
0.289204    -0.020648    -0.040813    +0.013187    +0.110141    +0.003071
0.289404    -0.020828    -0.040817    +0.013188    +0.110137    +0.003071
0.289604    -0.021111    -0.040821    +0.013190    +0.110133    +0.003070
0.289804    -0.021213    -0.040825    +0.013192    +0.110129    +0.003069
0.290004    -0.021117    -0.040830    +0.013194    +0.110124    +0.003068
0.290204    -0.020943    -0.040834    +0.013195    +0.110120    +0.003067
0.290404    -0.020561    -0.040838    +0.013197    +0.110116    +0.003066
0.290604    -0.020331    -0.040842    +0.013199    +0.110112    +0.003065
0.290804    -0.020319    -0.040846    +0.013201    +0.110108    +0.003064
0.291004    -0.020327    -0.040850    +0.013202    +0.110104    +0.003063
0.291204    -0.020417    -0.040854    +0.013204    +0.110100    +0.003062
0.291404    -0.020556    -0.040858    +0.013206    +0.110096    +0.003061
0.291604    -0.020725    -0.040862    +0.013207    +0.110092    +0.003061
0.291804    -0.020867    -0.040867    +0.013209    +0.110087    +0.003060
0.292004    -0.021004    -0.040871    +0.013211    +0.110083    +0.003059
0.292204    -0.020996    -0.040875    +0.013213    +0.110079    +0.003058
0.292404    -0.020932    -0.040879    +0.013214    +0.110075    +0.003057
0.292604    -0.020680    -0.040883    +0.013216    +0.110071    +0.003056
0.292804    -0.020310    -0.040887    +0.013218    +0.110067    +0.003055
0.293004    -0.020024    -0.040891    +0.013220    +0.110063    +0.003055
0.293204    -0.019803    -0.040895    +0.013221    +0.110059    +0.003054
0.293404    -0.019745    -0.040899    +0.013223    +0.110055    +0.003053
0.293604    -0.019774    -0.040903    +0.013225    +0.110051    +0.003052
0.293804    -0.019787    -0.040907    +0.013227    +0.110047    +0.003051
0.294004    -0.019935    -0.040911    +0.013229    +0.110043    +0.003051
0.294204    -0.020168    -0.040915    +0.013230    +0.110039    +0.003050
0.294404    -0.020367    -0.040919    +0.013232    +0.110035    +0.003049
0.294604    -0.020459    -0.040923    +0.013234    +0.110031    +0.003048
0.294804    -0.020586    -0.040928    +0.013236    +0.110026    +0.003048
0.295004    -0.020632    -0.040932    +0.013238    +0.110022    +0.003047
0.295204    -0.020644    -0.040936    +0.013240    +0.110018    +0.003046
0.295404    -0.020733    -0.040940    +0.013241    +0.110014    +0.003045
0.295604    -0.020763    -0.040944    +0.013243    +0.110010    +0.003045
0.295804    -0.020596    -0.040948    +0.013245    +0.110006    +0.003044
0.296004    -0.020522    -0.040952    +0.013246    +0.110002    +0.003043
0.296204    -0.020563    -0.040956    +0.013248    +0.109998    +0.003043
0.296404    -0.020744    -0.040961    +0.013250    +0.109993    +0.003042
0.296604    -0.020708    -0.040965    +0.013251    +0.109989    +0.003041
0.296804    -0.020648    -0.040969    +0.013253    +0.109985    +0.003041
0.297004    -0.020768    -0.040973    +0.013255    +0.109981    +0.003040
0.297204    -0.020842    -0.040977    +0.013256    +0.109977    +0.003039
0.297404    -0.021099    -0.040981    +0.013258    +0.109973    +0.003039
0.297604    -0.021489    -0.040986    +0.013260    +0.109968    +0.003038
0.297804    -0.021718    -0.040990    +0.013262    +0.109964    +0.003037
0.298004    -0.021710    -0.040994    +0.013263    +0.109960    +0.003037
0.298204    -0.021846    -0.040999    +0.013265    +0.109955    +0.003036
0.298404    -0.022080    -0.041003    +0.013267    +0.109951    +0.003036
0.298604    -0.022142    -0.041008    +0.013269    +0.109946    +0.003035
0.298804    -0.022065    -0.041012    +0.013271    +0.109942    +0.003034
0.299004    -0.021931    -0.041016    +0.013272    +0.109938    +0.003034
0.299204    -0.021467    -0.041021    +0.013274    +0.109933    +0.003033
0.299404    -0.021199    -0.041025    +0.013276    +0.109929    +0.003033
0.299604    -0.021023    -0.041029    +0.013277    +0.109925    +0.003032
0.299804    -0.020932    -0.041033    +0.013279    +0.109921    +0.003032
0.300004    -0.021033    -0.041038    +0.013281    +0.109916    +0.003031
0.300204    -0.021022    -0.041042    +0.013282    +0.109912    +0.003031
0.300404    -0.020911    -0.041046    +0.013284    +0.109908    +0.003031
0.300604    -0.020885    -0.041050    +0.013285    +0.109904    +0.003030
0.300804    -0.021008    -0.041054    +0.013287    +0.109900    +0.003030
0.301004    -0.021074    -0.041059    +0.013288    +0.109895    +0.003030
0.301204    -0.021205    -0.041063    +0.013290    +0.109891    +0.003029
0.301404    -0.021148    -0.041067    +0.013292    +0.109887    +0.003029
0.301604    -0.020470    -0.041071    +0.013293    +0.109883    +0.003028
0.301804    -0.019360    -0.041075    +0.013295    +0.109879    +0.003028
0.302004    -0.018445    -0.041079    +0.013296    +0.109875    +0.003028
0.302204    -0.017346    -0.041082    +0.013298    +0.109872    +0.003028
0.302404    -0.016134    -0.041085    +0.013299    +0.109869    +0.003028
0.302604    -0.015123    -0.041088    +0.013300    +0.109866    +0.003028
0.302804    -0.014157    -0.041091    +0.013301    +0.109863    +0.003028
0.303004    -0.013346    -0.041094    +0.013302    +0.109860    +0.003029
0.303204    -0.012637    -0.041096    +0.013303    +0.109858    +0.003029
0.303404    -0.012032    -0.041099    +0.013304    +0.109855    +0.003030
0.303604    -0.011340    -0.041101    +0.013305    +0.109853    +0.003031
0.303804    -0.010771    -0.041103    +0.013305    +0.109851    +0.003031
0.304004    -0.010255    -0.041105    +0.013306    +0.109849    +0.003032
0.304204    -0.009860    -0.041107    +0.013306    +0.109847    +0.003033
0.304404    -0.009431    -0.041109    +0.013307    +0.109845    +0.003034
0.304604    -0.009035    -0.041111    +0.013307    +0.109843    +0.003035
0.304804    -0.008628    -0.041113    +0.013308    +0.109841    +0.003036
0.305004    -0.008228    -0.041114    +0.013308    +0.109840    +0.003037
0.305204    -0.007688    -0.041116    +0.013309    +0.109838    +0.003039
0.305404    -0.007183    -0.041117    +0.013309    +0.109837    +0.003040
0.305604    -0.006902    -0.041119    +0.013310    +0.109835    +0.003041
0.305804    -0.006851    -0.041120    +0.013310    +0.109834    +0.003042
0.306004    -0.006718    -0.041121    +0.013310    +0.109833    +0.003043
0.306204    -0.006490    -0.041123    +0.013311    +0.109831    +0.003045
0.306404    -0.006198    -0.041124    +0.013311    +0.109830    +0.003046
0.306604    -0.006040    -0.041125    +0.013311    +0.109829    +0.003047
0.306804    -0.005915    -0.041126    +0.013311    +0.109828    +0.003048
0.307004    -0.005617    -0.041127    +0.013312    +0.109827    +0.003050
0.307204    -0.005850    -0.041128    +0.013312    +0.109826    +0.003051
0.307404    -0.006113    -0.041130    +0.013312    +0.109824    +0.003053
0.307604    -0.005910    -0.041131    +0.013312    +0.109823    +0.003054
0.307804    -0.005944    -0.041132    +0.013312    +0.109822    +0.003055
0.308004    -0.005979    -0.041133    +0.013312    +0.109821    +0.003057
0.308204    -0.005744    -0.041134    +0.013312    +0.109820    +0.003058
0.308404    -0.005335    -0.041135    +0.013312    +0.109819    +0.003059
0.308604    -0.005163    -0.041136    +0.013312    +0.109818    +0.003061
0.308804    -0.004949    -0.041137    +0.013312    +0.109817    +0.003062
0.309004    -0.005065    -0.041138    +0.013311    +0.109816    +0.003063
0.309204    -0.005140    -0.041140    +0.013311    +0.109815    +0.003065
0.309404    -0.005048    -0.041141    +0.013311    +0.109813    +0.003066
0.309604    -0.005163    -0.041142    +0.013311    +0.109812    +0.003067
0.309804    -0.005261    -0.041143    +0.013311    +0.109811    +0.003068
0.310004    -0.005406    -0.041144    +0.013311    +0.109810    +0.003070
0.310204    -0.005445    -0.041145    +0.013310    +0.109809    +0.003071
0.310404    -0.005412    -0.041146    +0.013310    +0.109808    +0.003072
0.310604    -0.005420    -0.041147    +0.013310    +0.109807    +0.003073
0.310804    -0.005370    -0.041148    +0.013309    +0.109806    +0.003074
0.311004    -0.005346    -0.041149    +0.013309    +0.109805    +0.003075
0.311204    -0.005351    -0.041150    +0.013308    +0.109804    +0.003076
0.311404    -0.005284    -0.041151    +0.013308    +0.109803    +0.003077
0.311604    -0.005264    -0.041152    +0.013307    +0.109802    +0.003078
0.311804    -0.005355    -0.041153    +0.013306    +0.109801    +0.003079
0.312004    -0.005305    -0.041154    +0.013306    +0.109800    +0.003080
0.312204    -0.005184    -0.041155    +0.013305    +0.109799    +0.003081
0.312404    -0.004840    -0.041156    +0.013305    +0.109798    +0.003081
0.312604    -0.004364    -0.041157    +0.013304    +0.109797    +0.003082
0.312804    -0.004062    -0.041158    +0.013303    +0.109796    +0.003083
0.313004    -0.004121    -0.041159    +0.013303    +0.109795    +0.003083
0.313204    -0.004564    -0.041160    +0.013302    +0.109794    +0.003084
0.313404    -0.005044    -0.041161    +0.013301    +0.109793    +0.003085
0.313604    -0.005406    -0.041162    +0.013300    +0.109792    +0.003085
0.313804    -0.005746    -0.041163    +0.013300    +0.109791    +0.003086
0.314004    -0.005853    -0.041164    +0.013299    +0.109790    +0.003086
0.314204    -0.005904    -0.041165    +0.013299    +0.109789    +0.003087
0.314404    -0.006137    -0.041167    +0.013298    +0.109787    +0.003088
0.314604    -0.006076    -0.041168    +0.013298    +0.109786    +0.003088
0.314804    -0.005953    -0.041169    +0.013297    +0.109785    +0.003089
0.315004    -0.005948    -0.041170    +0.013296    +0.109784    +0.003089
0.315204    -0.005668    -0.041171    +0.013296    +0.109783    +0.003090
0.315404    -0.005225    -0.041172    +0.013295    +0.109782    +0.003090
0.315604    -0.005046    -0.041173    +0.013295    +0.109781    +0.003091
0.315804    -0.004775    -0.041174    +0.013294    +0.109780    +0.003091
0.316004    -0.004608    -0.041175    +0.013294    +0.109779    +0.003091
